"","MFCC.Overall.Standard.Deviation0","MFCC.Overall.Standard.Deviation1","MFCC.Overall.Standard.Deviation2","MFCC.Overall.Standard.Deviation3","MFCC.Overall.Standard.Deviation4","MFCC.Overall.Standard.Deviation5","MFCC.Overall.Standard.Deviation6","MFCC.Overall.Standard.Deviation7","MFCC.Overall.Standard.Deviation8","MFCC.Overall.Standard.Deviation9","MFCC.Overall.Standard.Deviation10","MFCC.Overall.Standard.Deviation11","MFCC.Overall.Standard.Deviation12","MFCC.Overall.Average0","MFCC.Overall.Average1","MFCC.Overall.Average2","MFCC.Overall.Average3","MFCC.Overall.Average4","MFCC.Overall.Average5","MFCC.Overall.Average6","MFCC.Overall.Average7","MFCC.Overall.Average8","MFCC.Overall.Average9","MFCC.Overall.Average10","MFCC.Overall.Average11","MFCC.Overall.Average12","CLASS"
"1816",4.615,0.906,1.843,2.15,1.258,1.336,1.624,1.605,1.57,1.166,1.085,1.127,0.8249,-162.9,19.02,-0.3689,-1.628,3.965,1.675,-2.179,4.305,-1.629,2.11,0.5912,0.08267,-0.3971,0
"1817",5.905,1.005,2.165,2.451,1.404,1.462,1.821,1.845,1.812,1.209,1.122,1.266,0.8975,-195.3,18.66,0.1212,-0.1624,5.318,3.918,-1.4,3.775,-0.8657,1.405,-0.8733,0.8968,-0.66,0
"1818",5.915,0.8611,1.923,2.262,1.315,1.677,1.406,1.893,1.779,1.121,1.366,1.187,0.9932,-240.4,22.46,17.3,10.94,-6.59,-5.482,3.923,-1.523,3.815,0.9755,1.546,-5.341,-0.7575,0
"1819",8.224,1.242,2.085,2.404,1.597,2.079,1.559,2.086,1.905,1.15,1.236,1.549,1.064,-244.9,21.06,16.94,10.9,-5.664,-4.377,3.768,-1.121,5.699,2.216,1.458,-3.918,-0.3925,0
"1820",10.63,1.679,3.406,3.548,1.699,1.566,2.193,2.638,1.954,1.359,1.257,1.287,0.9103,-196.9,19.94,4.708,4.949,5.13,5.087,1.619,0.527,1.963,0.4849,-0.9682,1.416,-0.8968,0
"1821",6.986,0.935,2.855,3.444,1.434,1.889,2.817,2.014,2.812,1.308,1.172,1.592,0.871,-194.8,19.01,0.2161,-0.8273,4.409,2.546,-1.774,3.5,-2.017,0.5539,-0.4983,0.0659,-0.5269,0
"1822",7.744,1.335,2.757,2.767,1.683,1.51,1.788,2.367,1.71,1.242,1.193,1.349,0.8507,-199.6,20.1,3.866,4.252,5.489,4.984,0.7359,0.9782,1.452,0.7477,-1.54,0.9282,-0.7429,0
"1823",11.24,1.514,2.841,2.683,2.137,1.791,1.84,2.167,1.758,1.182,1.378,1.421,0.9552,-183.3,20.91,6.42,6.64,4.605,4.847,2.221,-0.8235,2.197,-0.07703,-1.074,1.127,-0.7127,0
"1824",224.8,7.403,3.013,3.283,1.865,2.262,1.845,2.241,2.162,1.277,1.416,1.904,1.227,-273.7,17.31,1.831,0.6078,2.367,1.281,-0.3422,2.799,-1.105,0.3699,0.08581,-0.3425,-0.7046,1
"1825",5.588,0.9046,2.172,2.681,1.344,1.716,2.141,1.61,2.215,1.109,1.066,1.446,0.8869,-176.7,18.43,-1.446,-2.131,5.216,3.017,-2.473,4.917,-2.975,1.103,-0.2132,0.4511,-1.135,0
"1826",4.713,0.8752,2.044,2.429,1.361,1.624,1.922,1.8,1.946,1.232,1.141,1.431,0.8727,-180.6,18.4,-1.968,-2.952,5.007,2.607,-3.001,5.57,-2.184,2.21,-0.4055,-0.2921,-1.027,0
"1827",6.111,1.013,1.932,2.275,1.37,1.589,1.966,1.487,1.907,1.084,1.09,1.364,0.8747,-202,18.78,0.2726,-0.173,4.521,3.321,-1.087,3.832,-0.6348,1.322,-0.3727,0.3931,-1.358,0
"1828",8.098,1.292,2.7,2.815,1.467,1.372,1.974,2.251,1.822,1.297,1.157,1.235,0.8787,-219.6,20.12,3.994,3.947,4.398,4.397,1.057,1.404,1.131,0.3878,-1.076,0.5989,-0.9245,0
"1829",7.276,1.079,2.714,3.2,1.353,1.828,2.264,2.12,2.255,1.196,1.064,1.445,0.9504,-174.1,18.73,-1.138,-1.974,5.437,2.938,-2.796,4.961,-2.081,1.9,-0.8385,-0.2608,-0.4072,0
"1830",5.497,0.9917,2.302,2.7,1.439,1.633,2.138,1.833,2.098,1.166,1.175,1.401,0.9097,-192.4,19.17,0.8856,0.5438,5.422,3.77,-1.318,3.022,-0.7811,1.195,-1.277,0.4698,-0.5902,0
"1831",6.908,1.466,2.89,3.236,1.401,1.5,2.082,2.191,1.872,1.245,1.19,1.349,1.006,-190.1,19.98,3.698,3.136,4.747,4.021,0.7492,1.095,0.1123,0.2855,-0.4684,1.177,-0.8277,0
"1832",65.08,2.443,2.061,2.263,1.605,1.96,1.598,1.733,1.866,1.314,1.192,1.638,0.9861,-191.3,18.72,-0.2292,-1.925,2.173,0.621,-1.619,3.98,-2.692,0.3966,0.6244,-0.4967,-0.3835,1
"1833",4.57,1.193,1.758,2.179,1.402,1.491,1.715,1.501,1.517,1.138,1.132,1.273,0.9861,-236.4,18.86,0.7142,-0.1991,4.394,3.195,-1.541,3.574,-1.361,0.768,-0.352,0.1498,-0.972,0
"1834",9.904,1.132,2.142,2.446,1.585,1.543,1.888,1.815,1.765,1.208,1.174,1.285,0.8869,-228.8,19.65,2.201,1.679,4.406,4.001,0.08406,2.826,-0.5941,0.1056,-0.5992,0.7312,-0.887,0
"1835",7.189,1.51,3.181,3.461,1.442,1.527,2.075,2.509,1.907,1.424,1.271,1.315,0.9344,-228.4,19.5,2.646,1.912,4.267,3.181,0.1249,1.953,-0.02513,0.6329,-0.2451,0.4919,-0.5487,0
"1836",4.652,0.938,1.801,2.202,1.361,1.593,1.979,1.424,1.788,1.12,1.07,1.441,0.9065,-179.2,18.75,-0.4292,-1.364,3.907,1.821,-2.499,3.371,-2.478,1.02,0.1713,0.6237,0.257,0
"1837",7.217,1.363,2.595,2.617,1.567,1.4,1.85,2.236,1.739,1.367,1.16,1.291,0.9997,-206,20.69,5.759,5.518,3.889,3.895,1.813,-0.1199,1.824,-0.0008681,-1.266,0.0793,-0.8495,0
"1838",3.939,0.7504,1.77,2.331,1.355,1.733,1.892,1.326,2.037,1.218,1.099,1.74,0.831,-172.5,18.67,-1.838,-3.774,4.61,1.392,-3.654,5.047,-4.572,-0.08124,-0.6143,-1.618,-0.7609,0
"1839",6.453,1.176,2.491,2.682,1.483,1.425,2.041,2.128,1.855,1.373,1.155,1.284,0.9111,-185.9,18.18,-1.112,-1.296,5.202,3.636,-1.984,4.157,-1.679,1.237,-0.9087,1.053,-0.8537,0
"1840",5.127,0.8737,2.059,2.418,1.36,1.52,1.871,1.633,1.809,1.203,1.149,1.197,0.913,-169.7,19.25,-0.3435,-1.091,4.511,3.019,-1.31,5.285,-1.447,1.52,-0.406,-0.4228,-0.9652,0
"1841",5.066,0.8876,2.063,2.469,1.309,1.599,1.976,1.61,1.945,1.121,1.096,1.239,0.8717,-180.6,19.13,0.1794,-0.288,4.686,3.282,-1.106,4.259,-1.434,0.9044,-0.5695,0.1674,-0.6283,0
"1842",11.88,1.364,2.56,2.287,2.621,2.118,1.971,2.005,1.57,1.43,1.469,1.465,0.9172,-187.1,22.46,9.13,8.627,2.482,3.23,3.178,-2.382,2.252,-1.104,-0.4238,0.0245,-0.2998,0
"1843",8.622,1.568,3.668,3.842,1.407,1.53,2.63,2.78,2.542,1.317,1.191,1.313,0.8698,-227,19.08,3.089,3.221,4.138,4.511,1.539,2.28,1.301,0.09118,-0.9228,0.7515,-0.9682,0
"1844",6.256,0.8773,1.96,2.403,1.419,1.613,1.96,1.549,1.778,1.191,1.196,1.378,0.804,-169.4,18.84,-1.053,-2.149,5.527,2.857,-3.138,4.512,-2.837,1.38,-0.6098,0.09083,-0.5927,0
"1845",4.943,0.798,1.856,2.214,1.354,1.566,1.897,1.509,1.751,1.192,1.105,1.302,0.9227,-170.6,19.22,-0.6086,-1.544,4.464,2.828,-1.562,5.542,-1.632,1.678,-0.1329,-0.3514,-0.8755,0
"1846",87.5,2.993,2.164,2.546,1.712,2.235,1.946,1.843,2.324,1.321,1.203,1.803,1.096,-201.3,18.61,0.1282,-1.397,2.398,1.118,-1.132,3.962,-2.213,0.4346,0.6369,-0.2772,-0.5451,1
"1847",5.55,1.126,2.231,2.56,1.348,1.415,1.995,1.776,1.833,1.183,1.138,1.24,0.8315,-196.5,19.37,2.205,2.182,4.626,4.24,0.4259,2.634,0.6939,0.9541,-0.8291,0.6779,-1.333,0
"1848",320.5,10.04,2.68,2.896,1.935,1.96,2.125,1.949,2.253,1.15,1.132,1.94,1.474,-376.1,13.77,0.6843,-0.8146,1.726,0.5601,-0.5976,3.234,-1.518,0.3709,0.4275,-0.9458,-1.086,1
"1849",11.16,1.784,3.274,2.889,2.431,2.113,1.812,2.563,1.617,1.351,1.365,1.554,1.001,-195.9,20.74,5.762,5.823,4.276,4.345,1.813,-0.2908,1.622,-0.1015,-1.151,0.631,-0.8368,0
"1850",6.105,0.9382,2.373,2.893,1.333,1.694,2.165,1.887,2.011,1.212,1.068,1.546,0.9139,-159.4,18.85,-1.44,-2.713,4.93,2.443,-2.465,5.194,-3.312,1.011,-0.2665,-0.08369,-0.7046,0
"1851",7.605,1.15,2.44,2.569,1.422,1.416,1.775,2.202,1.768,1.231,1.146,1.316,0.8631,-188.4,20.01,3.125,3.191,5.54,4.618,0.3466,1.827,0.194,0.5772,-1.47,0.581,-0.869,0
"1852",5.761,1.083,2.496,2.895,1.41,1.583,2.032,1.994,1.891,1.261,1.181,1.289,0.8426,-193.3,19.19,0.8758,0.4227,4.839,3.644,-1.101,3.389,-1.371,0.683,-0.6245,0.8273,-0.8349,0
"1853",7.098,1.061,2.583,2.793,1.384,1.408,2.04,2.262,1.938,1.306,1.121,1.289,0.9238,-194.1,19,0.3518,-0.01358,4.969,3.671,-1.203,3.75,-1.115,1.06,-0.805,0.6543,-0.9715,0
"1854",6.129,1.043,2.242,2.525,1.426,1.497,1.957,1.93,1.796,1.267,1.119,1.415,0.8335,-200.8,19.11,0.9254,0.5982,5.039,4.07,-0.4984,3.485,-1.002,0.4818,-0.8337,0.8461,-0.9771,0
"1855",13.16,1.62,1.899,2.169,1.305,1.853,1.725,1.513,2.137,1.231,1.097,1.625,0.9579,-185.9,19.36,0.5906,-1.11,2.182,0.6641,-1.383,3.497,-2.489,0.2049,0.5881,-0.7574,-0.5046,1
"1856",7.719,1.635,2.807,2.986,2.097,1.985,2.166,2.288,2.246,1.437,1.288,1.587,1.003,-207.4,18.2,1.186,0.5973,3.883,3.298,-0.1101,2.427,-0.2504,0.4078,-0.3887,1.271,-0.986,1
"1857",107.4,3.592,1.633,1.793,1.76,1.869,1.475,1.662,1.534,1.239,1.277,1.653,1.09,-198.4,18.7,0.07131,-1.537,2.417,0.8234,-1.568,3.847,-2.755,0.3191,0.5429,-0.5057,-0.4366,1
"1858",5.148,0.9371,2.012,2.256,1.361,1.45,1.816,1.805,1.885,1.225,1.141,1.261,0.9021,-191.7,19.48,1.397,1.129,4.8,3.768,-0.6093,3.115,-0.5846,0.8818,-0.7882,0.4684,-1.046,0
"1859",7.534,0.9826,1.972,2.56,1.533,2.15,1.506,2.236,2.218,1.194,1.377,1.521,1.06,-237.5,22.58,18.04,11.75,-6.619,-5.503,3.892,-2.583,4.536,0.9252,1.439,-5.382,-0.4124,0
"1860",6.196,0.9296,2.214,2.771,1.307,1.68,2.107,1.765,2.059,1.226,1.098,1.32,0.9778,-174.6,18.28,-1.543,-2.196,5.283,2.932,-2.99,4.651,-1.898,1.992,-0.565,0.234,-0.3065,0
"1861",5.033,0.8069,1.853,2.217,1.281,1.439,1.782,1.476,1.654,1.171,1.114,1.167,0.9061,-170,19.29,-0.3568,-1.174,4.473,2.942,-1.404,5.285,-1.476,1.61,-0.2962,-0.3239,-0.8206,0
"1862",5.916,1.181,2.294,2.489,1.473,1.364,1.818,2.042,1.671,1.245,1.183,1.267,0.89,-204.6,19.78,3.313,3.048,4.461,4.225,1.007,1.791,0.4773,0.1349,-0.7377,0.9871,-0.9307,0
"1863",7.383,1.004,2.208,2.469,1.438,1.801,1.499,2.234,1.737,1.126,1.337,1.222,1.038,-233,22.91,19.14,13.12,-6.522,-5.083,4.782,-2.817,5.302,0.7929,1.093,-5.225,-0.8034,0
"1864",11.42,1.738,3.918,3.948,1.734,1.448,2.496,3.045,2.285,1.438,1.213,1.314,0.8938,-220.9,20.31,5.933,5.763,3.868,4.435,2.368,-0.06299,2.368,0.06278,-0.5206,1.098,-0.9476,0
"1865",10.67,1.918,3.712,3.541,1.995,1.624,2.067,2.98,1.66,1.512,1.205,1.396,0.9915,-200,20.26,4.761,4.901,4.511,4.521,1.398,0.4921,1.697,0.3717,-0.9722,0.9336,-0.8317,0
"1866",3.22,0.6327,1.235,1.277,1.191,1.199,1.242,1.398,1.1,1.181,1.06,1.163,0.8807,-115.5,18.85,-2.603,-4.681,5.075,1.336,-4.001,6.276,-5.047,0.6261,-0.04558,-1.569,-0.6297,0
"1867",6.062,1.193,1.914,1.974,1.506,1.616,1.558,1.576,1.632,1.285,1.185,1.447,0.8976,-180.4,18.84,-0.651,-2.253,2.547,0.8252,-1.909,4.425,-2.799,0.7514,0.6011,-0.3782,-0.2916,1
"1868",5.333,1.543,1.942,1.903,1.631,1.332,1.562,1.377,1.422,1.13,1.064,1.184,0.8694,-233.3,17.51,-0.338,-2.455,4.459,1.891,-1.343,3.856,-1.765,0.6131,0.4897,0.3962,-0.6045,0
"1869",42.57,1.916,2.665,3.114,1.84,2.199,2.157,2.003,2.466,1.286,1.259,1.726,0.8947,-211.3,18.45,0.1987,-1.106,3.029,1.83,-0.8579,3.678,-1.613,0.4793,0.3377,0.251,-0.5849,1
"1870",4.786,0.8344,1.935,2.371,1.25,1.51,1.827,1.588,1.837,1.24,1.095,1.394,0.93,-179.9,19.14,-0.9716,-2.665,4.548,1.475,-3.212,4.541,-3.452,0.9972,-0.0965,-1.087,-0.6454,0
"1871",5.667,0.9371,2.195,2.744,1.334,1.731,2.161,1.663,2.264,1.132,1.135,1.561,0.928,-177.4,18.35,-1.753,-2.889,5.252,2.953,-2.413,5.127,-3.402,0.9656,-0.2277,0.5838,-1.098,0
"1872",7.435,1.118,3.279,3.848,1.311,1.921,2.782,2.454,2.726,1.348,1.123,1.43,0.8878,-211.8,19.07,1.168,0.95,5.697,4.407,-0.005103,3.346,-0.8897,0.6829,-0.1157,1.391,-1.216,0
"1873",7.271,1.293,2.886,3.393,1.451,1.615,2.373,2.253,2.268,1.256,1.134,1.307,0.8796,-234.1,18.48,0.577,0.02384,5.328,4.157,-0.4985,4.095,-1.27,0.3006,-0.2389,1.054,-1.083,0
"1874",4.807,0.6588,1.196,1.29,1.251,1.202,1.205,1.268,1.118,1.201,1.089,1.105,0.927,-167.6,18.47,-3.052,-5.329,5.581,0.9826,-5.552,5.652,-5.062,1.231,-1.076,-2.439,-0.625,0
"1875",4.342,0.6977,1.672,2.107,1.356,1.467,1.734,1.604,1.85,1.162,1.092,1.443,0.8659,-169.2,19.04,-1.333,-2.985,4.226,1.454,-3.207,5.031,-3.468,0.9479,-0.2904,-1.308,-0.7181,0
"1876",7.015,1.134,2.371,2.499,1.401,1.385,1.76,2.13,1.558,1.346,1.153,1.255,0.859,-168.7,20.29,3.023,2.637,4.901,4.103,0.6111,2.373,-0.3499,0.3065,-0.6688,0.4778,-1.001,0
"1877",9.018,1.097,3.772,4.514,1.275,2.156,3.224,2.792,3.508,1.272,1.091,1.722,0.8496,-222.2,18.55,0.59,-0.4116,4.879,3.605,-0.5302,4.089,-0.5674,0.1848,-0.9473,-0.02538,-0.4982,0
"1878",10.72,1.85,3.628,3.486,1.871,1.586,2.013,2.998,1.779,1.472,1.164,1.409,0.9302,-199.7,20.26,4.851,5.019,4.633,4.697,1.543,0.418,1.657,0.2087,-1.04,1.071,-0.8326,0
"1879",6.419,1.002,2.529,3.209,1.378,1.917,2.47,1.817,2.579,1.33,1.191,1.607,0.9309,-180.4,18.93,-0.1478,-1.384,4.587,2.271,-2.223,3.71,-2.316,1.008,-0.183,0.05454,-0.4736,0
"1880",6.418,1.104,2.563,2.821,1.446,1.399,2.009,2.229,1.783,1.276,1.141,1.396,0.8581,-189,19.41,2.324,2.366,5.826,5.245,0.86,2.494,-0.5214,0.01471,-1.047,1.525,-1.422,0
"1881",140.8,4.722,2.292,2.702,1.937,2.314,1.914,2.018,2.31,1.257,1.31,1.751,0.9631,-219.3,18.29,0.6008,-0.7635,2.632,1.505,-0.7781,3.69,-1.878,0.2854,0.5048,-0.1077,-0.6022,1
"1882",4.886,0.8523,1.974,2.48,1.345,1.642,1.975,1.68,2.046,1.165,1.129,1.464,0.8625,-181.3,18.9,-0.4261,-1.143,5.012,3.076,-1.987,4.393,-1.839,1.292,-0.3907,0.1516,-0.6976,0
"1883",5.092,1.047,2.071,2.411,1.363,1.487,1.661,1.714,1.587,1.27,1.249,1.226,0.8483,-189.7,19.43,1.33,0.4697,4.209,2.716,-0.8209,3.302,-0.3749,1.579,0.1828,0.4364,-0.7628,0
"1884",8.929,1.349,3.771,3.962,1.453,1.505,2.877,2.99,2.761,1.384,1.232,1.263,0.9075,-227.6,18.82,2.663,3.003,5.678,5.377,0.4764,1.747,1.581,1.072,-1.412,1.472,-1.006,0
"1885",6.24,0.981,2.628,3.082,1.411,1.712,2.399,2.252,2.518,1.331,1.111,1.405,0.8505,-201.8,18.47,-0.4461,-0.5814,5.863,4.018,-1.611,4.198,-0.5118,1.647,-1.428,0.3295,-0.5853,0
"1886",5.542,0.9107,2.177,2.531,1.379,1.582,2.027,1.763,2.06,1.173,1.147,1.354,0.8857,-178.3,18.95,0.09306,-0.3303,5.247,3.44,-1.78,3.677,-1.114,1.462,-1.171,0.3064,-0.5574,0
"1887",4.664,0.8561,1.988,2.399,1.272,1.577,1.963,1.706,1.823,1.214,1.103,1.402,0.8572,-176.7,18.42,-1.767,-2.384,5.945,3.39,-3.1,5.052,-2.596,1.648,-0.7129,0.1721,-0.9361,0
"1888",4.964,0.8533,1.919,2.352,1.308,1.596,1.91,1.51,1.801,1.161,1.119,1.359,0.8366,-181.9,19.53,0.4929,-0.3102,4.839,3.186,-1.463,4.092,-1.887,0.7582,-0.5419,0.07844,-0.5418,0
"1889",4.924,0.8082,1.967,2.376,1.384,1.597,2,1.541,1.88,1.167,1.093,1.297,0.8625,-167.8,18.7,-0.6748,-1.372,5.314,3.625,-1.757,4.944,-2.181,1.203,-0.1267,0.9802,-0.8548,0
"1890",5.967,1.109,2.333,2.459,1.426,1.356,1.867,2.096,1.822,1.278,1.169,1.187,0.9227,-200,18.99,0.6029,0.606,5.423,4.397,-0.7636,3.487,-0.6866,0.8914,-1.005,1.099,-1.034,0
"1891",6.031,1.025,2.657,3.265,1.33,1.9,2.448,1.995,2.595,1.232,1.163,1.488,0.9335,-188.9,18.64,-0.0888,-0.7652,4.932,3.228,-1.618,3.688,-1.711,0.892,-0.539,0.5398,-0.9255,0
"1892",6.982,1.375,2.653,2.637,1.493,1.384,1.853,2.264,1.525,1.332,1.173,1.259,0.8528,-221.6,19.85,2.97,2.772,4.673,4.199,0.1341,1.91,0.1287,0.5614,-0.7622,0.9457,-0.718,0
"1893",8.145,1.247,2.033,2.392,1.852,2.624,1.645,1.969,2.38,1.277,1.46,1.587,1.001,-241.1,21.04,16.72,10.16,-6.484,-5.933,2.575,-1.943,4.83,1.785,0.9974,-5.106,-0.1458,0
"1894",7.127,1.258,2.653,2.797,1.527,1.482,1.956,2.27,1.882,1.319,1.218,1.3,0.8862,-206.4,20.6,5.509,5.331,4.24,4.059,1.475,-0.1547,1.732,0.1787,-1.107,0.4352,-0.8329,0
"1895",5.763,0.8708,2.358,2.884,1.305,1.619,2.138,1.925,2.12,1.135,1.102,1.344,0.8907,-195.9,18.81,-0.4046,-0.7454,6.015,3.656,-2.262,4.039,-1.219,1.808,-1.576,-0.02925,-0.5892,0
"1896",7.021,1.504,2.742,3.139,1.587,1.633,2.115,2.36,2.029,1.267,1.211,1.382,0.9127,-215.6,19.98,4.575,4.174,4.855,4.287,0.7742,0.2101,0.9157,-0.115,-1.382,0.7219,-0.6085,0
"1897",5.901,0.9049,2.543,3.091,1.271,1.778,2.336,1.893,2.244,1.189,1.156,1.445,0.9243,-171.4,19.4,0.2333,-0.802,4.498,2.619,-1.845,3.835,-2.09,0.8017,-0.1808,0.3132,-0.05711,0
"1898",5.732,1.214,2.455,2.583,1.346,1.317,1.693,2.084,1.527,1.202,1.1,1.198,0.8585,-195.2,19.45,1.04,0.9666,5.226,3.948,-1.487,2.923,-0.6467,1.096,-1.09,0.3943,-0.8151,0
"1899",8.035,1.369,2.917,2.924,1.62,1.533,1.931,2.319,1.695,1.329,1.133,1.328,0.8712,-175.4,20.7,4.222,3.892,4.073,3.717,0.8673,1.275,0.3481,0.03703,-0.7612,0.3299,-0.5496,0
"1900",8.328,1.418,3.439,3.992,1.392,1.624,2.729,2.625,2.426,1.312,1.202,1.328,0.8927,-230.5,19.58,2.124,1.473,4.117,3.518,-0.3806,2.971,0.01671,0.8081,-0.7228,-0.2947,-1.291,0
"1901",8.653,1.189,2.161,2.246,1.654,1.571,1.855,1.876,1.67,1.189,1.177,1.329,0.9054,-213.6,20.65,5.448,5.261,4.168,3.924,1.164,-0.32,1.273,-0.01445,-1.139,0.6133,-0.5141,0
"1902",5.801,0.8281,2.137,2.651,1.284,1.711,2.11,1.79,2.001,1.262,1.093,1.446,0.9173,-160.3,18.87,-1.226,-2.473,4.869,2.593,-2.503,5.26,-2.926,1.066,-0.3527,-0.2435,-0.6449,0
"1903",7.043,1.1,2.973,3.504,1.35,1.892,2.716,2.106,2.682,1.193,1.121,1.497,0.8492,-192.5,19.11,0.7839,0.3971,4.843,3.545,-1.013,3.135,-1.273,0.5979,-0.8882,0.5002,-0.9429,0
"1904",8.834,1.119,3.176,3.689,1.384,1.822,2.89,2.483,3.036,1.279,1.177,1.534,0.8633,-210.7,18.21,0.8894,0.6469,5.865,4.703,-0.721,3.274,0.8258,1.8,-1.41,0.9625,-0.7905,0
"1905",4.225,0.8045,1.835,2.26,1.323,1.536,1.83,1.567,1.797,1.12,1.113,1.401,0.8862,-170,18.76,-1.324,-2.205,5.896,3.143,-3.146,4.704,-2.861,1.375,-0.9512,-0.1438,-0.7982,0
"1906",6.324,1.217,2.459,2.721,1.308,1.402,1.733,2.086,1.69,1.398,1.255,1.25,0.8427,-187.8,19.88,2.503,1.839,3.905,2.777,-0.3093,2.251,0.0994,1.308,0.02126,0.4424,-0.603,0
"1907",7.926,1.003,2.236,1.923,1.768,2.723,2,1.458,1.72,1.35,1.251,2.011,1.155,-233.9,21.72,21.79,15.74,-5.268,-4.227,1.786,-8.126,3.526,1.184,3.736,-2.213,1.071,0
"1908",9.01,1.602,3.341,3.295,1.671,1.498,1.884,2.811,1.578,1.551,1.228,1.364,0.9507,-181.3,20.56,4.107,3.688,3.865,3.517,0.9257,1.573,0.835,0.6231,-0.3096,0.3438,-0.9238,0
"1909",6.661,1.375,2.737,2.733,1.522,1.342,1.871,2.278,1.579,1.379,1.154,1.285,0.9176,-221.7,19.8,2.7,2.546,4.828,4.22,-0.03258,2.087,-0.03339,0.6199,-0.7866,0.9286,-0.7075,0
"1910",5.737,1.137,2.455,2.723,1.34,1.386,1.916,1.932,1.817,1.198,1.132,1.242,0.8457,-186.2,19.77,2.147,1.903,4.781,3.922,0.03969,2.74,-0.08579,0.8736,-0.6241,0.7598,-0.7425,0
"1911",7.882,1.116,3.186,3.567,1.424,1.486,2.433,2.575,2.294,1.326,1.179,1.201,0.8607,-201.3,18.54,-0.4866,-0.5169,6.458,4.446,-1.543,4.497,-0.6318,1.985,-1.431,0.6903,-0.6272,0
"1912",5.813,0.7669,1.582,1.561,1.436,1.557,1.638,1.727,1.31,1.37,1.334,1.233,1.152,-219.6,23.61,21.18,14.67,-7.69,-6.42,4.824,-4.017,6.627,0.8935,0.7615,-6.429,0.05164,0
"1913",6.075,1.093,2.749,3.252,1.357,1.819,2.514,2.139,2.52,1.268,1.203,1.507,0.8941,-202.2,19.14,1.633,1.413,5.06,4.035,-0.05277,2.849,0.05333,0.8383,-1.066,0.5501,-0.9423,0
"1914",10.28,1.812,3.659,3.612,1.685,1.464,1.958,3.08,1.794,1.34,1.164,1.394,0.9402,-197.4,19.81,3.749,3.97,4.986,4.77,0.9571,1.308,1.273,0.634,-1.071,0.95,-1.008,0
"1915",6.228,1.668,1.95,2.063,1.5,1.402,1.335,1.55,1.334,1.217,1.066,1.367,0.8873,-223.9,16.91,-2.983,-4.604,3.795,1.491,-1.947,5.597,-3.958,-0.1884,0.1822,-0.2137,-0.2531,0
"1916",7.291,1.427,3.031,3.34,1.387,1.519,2.134,2.283,1.958,1.328,1.175,1.387,0.9173,-228.6,19.49,2.538,1.735,4.306,3.281,0.06839,2.173,-0.2479,0.2989,-0.394,0.6554,-0.2711,0
"1917",146.8,4.862,2.49,2.837,1.69,2.103,1.884,2.147,2.181,1.285,1.207,1.664,1.082,-239.6,18.29,0.8735,-0.5447,2.622,1.361,-0.6835,3.51,-1.71,0.3729,0.4999,-0.2782,-0.5627,1
"1918",7.108,1.15,2.759,3.189,1.45,1.619,2.131,2.372,2.159,1.29,1.084,1.411,0.9764,-184.8,19.32,1.014,0.5786,4.634,3.328,-0.8215,3.48,-0.6706,1.313,-0.3434,0.4601,-0.7432,0
"1919",9.476,1.515,2.655,2.999,1.582,1.481,1.883,2.123,1.928,1.176,1.058,1.484,0.8785,-213.1,17.67,-2.184,-3.679,4.17,2.083,-1.76,5.224,-3.81,-0.2856,0.02239,0.3357,-0.4409,0
"1920",6.538,0.8741,2.174,2.696,1.326,1.699,2.028,1.767,2.009,1.248,1.159,1.399,0.9354,-160.4,18.91,-1.227,-2.501,4.668,2.52,-2.332,5.43,-2.766,1.083,-0.3834,-0.4574,-0.7701,0
"1921",12.02,1.877,3.582,3.383,2.195,1.788,2.095,2.666,1.856,1.378,1.297,1.549,1.003,-196.5,20.55,5.789,5.873,4.281,4.595,2.14,-0.1391,2.063,0.03372,-0.8856,1.062,-0.7905,0
"1922",7.699,1.465,2.857,3.07,1.899,1.878,1.957,2.362,2.133,1.326,1.411,1.516,1.024,-197,18.8,0.5144,-0.4096,3.528,2.388,-0.9542,3.217,-1.468,0.5144,-0.1677,0.4267,-0.7726,1
"1923",6.675,2.526,2.647,2.479,1.811,1.379,1.513,1.306,1.281,1.027,1.036,1.059,0.8407,-237.4,16.09,-1.213,-4.333,4.472,1.507,-0.6993,4.042,-4.028,-0.4735,2.292,2.485,-0.224,0
"1924",6.155,1.104,2.712,3.048,1.43,1.645,2.224,2.209,2.253,1.303,1.15,1.284,0.8954,-195,19.03,1.686,1.746,5.271,4.641,0.04022,2.832,0.6149,1.106,-0.8727,1.317,-0.7542,0
"1925",5.448,0.9356,1.989,2.322,1.376,1.405,1.898,1.755,1.825,1.227,1.128,1.215,0.8531,-191.5,18.68,-0.2005,-0.3661,5.852,4.129,-1.176,3.905,-1.17,1.249,-1.065,0.7412,-1.092,0
"1926",6.334,1.04,2.564,3.08,1.353,1.758,2.196,1.992,2.212,1.239,1.143,1.399,0.8521,-181.6,18.7,-0.4418,-1.224,4.792,2.993,-1.592,4.435,-1.645,1.228,-0.3419,0.3342,-0.6696,0
"1927",4.747,0.9957,1.931,2.23,1.418,1.464,1.843,1.661,1.774,1.151,1.103,1.298,0.8797,-200.2,18.94,0.9433,0.6875,4.506,3.799,-0.4751,3.578,0.0377,1.34,-0.7394,0.4718,-1.295,0
